date,match,bet_on,bet_amount,p1_prob,odds,pnl,balance
2025-07-14,D0C1 vs KI82,P1 (Winner),18.348929298069677,61.49%,2.03,20.03,1420.39
2025-07-14,W09E vs B0NN,P1 (Winner),7.180420595168514,45.67%,2.46,10.97,1431.37
2025-07-14,C0AU vs D923,P2 (Loser),10.727208549327692,68.47%,5.01,-10.73,1420.64
2025-07-14,RE44 vs N0AM,P1 (Winner),21.883595286195632,87.25%,1.2,4.95,1425.58
2025-07-14,K0AZ vs FA43,P2 (Loser),18.423080837934016,50.59%,3.07,-18.42,1407.16
2025-07-14,B0ID vs B0FV,P1 (Winner),28.143218397131474,74.68%,1.82,24.28,1431.44
2025-07-14,W09E vs D994,P2 (Loser),16.88696847347509,44.32%,2.32,-16.89,1414.55
2025-07-14,U182 vs M0JZ,P2 (Loser),17.96054869185161,36.83%,1.93,-17.96,1396.59
2025-07-14,C0H0 vs K0EP,P2 (Loser),11.253506375069037,43.65%,2.04,-11.25,1385.34
2025-07-14,K0AZ vs RE44,P2 (Loser),18.348740565600576,16.85%,1.27,-18.35,1366.99
2025-07-14,D0C1 vs U182,P1 (Winner),15.038779945047345,63.59%,1.83,13.17,1380.15
2025-07-14,C0C8 vs B0ID,P2 (Loser),6.521048115192267,51.97%,2.29,-6.52,1373.63
2025-07-14,BK92 vs C0C8,P2 (Loser),9.954121388308097,63.33%,3.77,-9.95,1363.68
2025-07-21,Y09V vs GB88,P2 (Loser),27.273582126088144,35.10%,2.6,-27.27,1336.41
2025-07-21,D0C1 vs P0GQ,P1 (Winner),26.728110483566383,87.70%,1.3,8.98,1345.38
2025-07-21,P0HW vs M0K4,P2 (Loser),24.790422224703626,35.65%,2.23,-24.79,1320.59
2025-07-21,K0AZ vs HB64,P2 (Loser),6.644871579795032,46.01%,1.99,-6.64,1313.95
2025-07-21,H997 vs N0CS,P1 (Winner),16.89672677166672,74.14%,1.49,9.02,1322.97
2025-07-21,MU94 vs GC88,P2 (Loser),18.889223479421904,33.07%,1.81,-18.89,1304.08
2025-07-21,SX91 vs E0DD,P2 (Loser),7.837169802210217,54.83%,2.58,-7.84,1296.25
2025-07-21,BG23 vs CF59,P2 (Loser),13.218036584240545,44.25%,2.19,-13.22,1283.03
2025-07-21,S0K7 vs KI95,P2 (Loser),25.120645367440574,22.98%,1.56,-25.12,1257.91
2025-07-21,SL28 vs O513,P1 (Winner),7.616180199068206,50.92%,2.2,9.63,1267.54
2025-07-21,A0GC vs L987,P1 (Winner),9.972331863181273,44.67%,2.83,19.07,1286.61
2025-07-21,T0A1 vs F0F2,P2 (Loser),6.97718668387329,54.71%,2.51,-6.98,1279.63
2025-07-21,D0DW vs GD64,P2 (Loser),25.59256944491695,25.77%,1.74,-25.59,1254.04
2025-07-21,V812 vs J551,P1 (Winner),12.383271580402136,50.68%,2.52,19.75,1273.79
2025-07-21,RC91 vs BF23,P1 (Winner),25.47572874440612,78.34%,1.53,14.6,1288.38
2025-07-21,TE16 vs H996,P2 (Loser),23.047940264436257,40.50%,2.63,-23.05,1265.34
2025-07-21,C0DF vs B0EJ,P2 (Loser),11.703085848642564,64.31%,4.6,-11.7,1253.63
2025-07-21,F724 vs S0WT,P1 (Winner),21.083357303203393,83.72%,1.29,6.85,1260.48
2025-07-21,MP20 vs Z09Z,P2 (Loser),15.390493976062707,51.01%,2.99,-15.39,1245.09
2025-07-21,N732 vs B0CD,P1 (Winner),9.985823714281437,40.62%,3.31,24.13,1269.22
2025-07-21,KI82 vs C0JP,P1 (Winner),8.473613098321508,58.45%,1.87,7.81,1277.03
2025-07-21,GB93 vs G09O,P2 (Loser),14.797673432326725,29.35%,1.57,-14.8,1262.23
2025-07-21,S0H2 vs GE33,P1 (Winner),13.81935604421141,67.39%,1.67,9.9,1272.13
2025-07-21,BK92 vs T0A1,P1 (Winner),19.68781675459983,75.07%,1.52,11.12,1283.26
2025-07-21,O522 vs C0HT,P1 (Winner),25.665162168428292,90.55%,1.42,11.79,1295.05
2025-07-21,Q02L vs O483,P2 (Loser),18.427454948377544,44.58%,2.58,-18.43,1276.62
2025-07-21,H997 vs B0BI,P1 (Winner),8.56543199358394,55.16%,2.02,9.2,1285.83
2025-07-21,D0FJ vs T0AP,P1 (Winner),21.89769288023413,80.51%,1.38,9.19,1295.01
2025-07-21,D923 vs W367,P2 (Loser),10.283385005527997,53.55%,2.68,-10.28,1284.73
2025-07-21,T0HA vs N0AM,P1 (Winner),14.494602593200101,67.40%,1.68,10.54,1295.27
2025-07-21,SX91 vs BD06,P2 (Loser),13.727688754387206,41.62%,2.06,-13.73,1281.54
2025-07-21,D0C1 vs N0BS,P1 (Winner),12.699565611285907,46.00%,2.97,26.19,1307.74
2025-07-21,V832 vs M0GZ,P2 (Loser),9.61703660168291,34.12%,1.62,-9.62,1298.12
2025-07-21,D0DW vs KI82,P1 (Winner),6.05345511885946,47.60%,2.3,8.29,1306.41
2025-07-21,C0H0 vs C0DF,P1 (Winner),15.457545565422638,49.46%,2.88,30.28,1336.69
2025-07-21,T0HA vs RE44,P2 (Loser),13.087270859669704,27.99%,1.5,-13.09,1323.6
2025-07-21,P0HW vs BG23,P2 (Loser),24.85339729856778,39.85%,2.68,-24.85,1298.75
2025-07-21,U182 vs P0CT,P2 (Loser),8.788302725997148,44.68%,2.01,-8.79,1289.96
2025-07-21,S0H2 vs F724,P2 (Loser),11.232478376261751,33.24%,1.63,-11.23,1278.73
2025-07-21,L0CX vs A0GC,P2 (Loser),10.327196686028083,54.79%,2.81,-10.33,1268.4
2025-07-21,DH58 vs Y09V,P2 (Loser),4.1992350666130545,78.44%,6.09,-4.2,1264.2
2025-07-21,V812 vs M0JZ,P1 (Winner),8.629446065664244,48.49%,2.41,12.76,1276.96
2025-07-21,BK92 vs S0H2,P2 (Loser),7.405126754310104,65.20%,3.71,-7.41,1269.56
2025-07-21,D0FJ vs P0HW,P1 (Winner),25.391142244628178,75.11%,1.69,18.74,1288.3
2025-07-21,MM58 vs O522,P2 (Loser),4.332320038023178,69.41%,3.81,-4.33,1283.96
2025-07-21,C0E9 vs N732,P2 (Loser),7.988062439427223,60.66%,3.18,-7.99,1275.98
2025-07-21,U182 vs L0CX,P1 (Winner),9.20428051074723,54.48%,2.08,10.46,1286.44
2025-07-21,D923 vs D0DW,P1 (Winner),9.118529848865968,55.21%,2.03,9.95,1296.39
2025-07-21,TE16 vs D0C1,P2 (Loser),24.055651761855493,19.53%,1.41,-24.06,1272.33
2025-07-21,L0BV vs S0K7,P1 (Winner),25.44666317920633,90.57%,1.41,11.25,1283.58
2025-07-21,DH50 vs MU94,P1 (Winner),12.461229607738579,63.59%,1.78,10.27,1293.85
2025-07-21,BK92 vs V812,P2 (Loser),8.215272860550716,63.72%,3.62,-8.22,1285.63
2025-07-21,C0H0 vs RC91,P2 (Loser),15.356833882506253,44.87%,2.37,-15.36,1270.28
2025-07-21,TE16 vs D923,P2 (Loser),19.23828004116567,32.54%,1.83,-19.24,1251.04
2025-07-21,D0FJ vs TE16,P1 (Winner),25.02078666184666,81.71%,1.47,12.55,1263.59
2025-07-21,N771 vs M0EJ,P2 (Loser),25.27184848022833,24.68%,1.74,-25.27,1238.32
2025-07-21,S0S1 vs MK66,P2 (Loser),4.5285333009289,70.88%,4.16,-4.53,1233.79
2025-07-21,E687 vs M0QI,P1 (Winner),15.59012882728755,46.03%,3.51,40.53,1274.33
2025-07-21,D0F6 vs M0CI,P1 (Winner),8.341986870410588,65.11%,1.63,5.6,1279.92
2025-07-21,FB98 vs A0FC,P2 (Loser),5.754831835095496,76.45%,6.09,-5.75,1274.17
2025-07-21,TD51 vs C0E9,P2 (Loser),6.658582897973825,49.09%,2.16,-6.66,1267.51
2025-07-21,DH58 vs L0BV,P2 (Loser),22.28181650243737,40.84%,2.62,-22.28,1245.23
2025-07-21,DH50 vs T0HA,P1 (Winner),10.284378557615257,66.61%,1.62,6.86,1252.08
2025-07-21,MW02 vs E687,P2 (Loser),11.108221322195737,54.33%,2.88,-11.11,1240.97
2025-07-21,DH50 vs S0S1,P1 (Winner),8.604532497050034,36.96%,3.63,23.48,1264.46
2025-07-21,DH58 vs MW02,P2 (Loser),7.02466670258796,72.93%,5.44,-7.02,1257.43
2025-07-27,B0EJ vs K0AZ,P1 (Winner),6.648210291818207,35.44%,3.48,17.27,1274.7
2025-07-27,CD85 vs D0DP,P1 (Winner),25.494004329857034,89.72%,2.54,41.25,1315.95
2025-07-27,C0DF vs D923,P2 (Loser),5.559965805211077,57.14%,2.59,-5.56,1310.39
2025-07-27,ME82 vs GC88,P2 (Loser),11.511653719826729,26.19%,1.42,-11.51,1298.87
2025-07-27,M0CI vs DA31,P2 (Loser),7.557606669115404,76.32%,7.16,-7.56,1291.32
2025-07-27,MK66 vs GB88,P2 (Loser),6.401826269538862,53.42%,2.39,-6.4,1284.91
2025-07-27,O483 vs T0AP,P1 (Winner),13.621126105226566,66.37%,1.69,10.14,1295.06
2025-07-27,Q02L vs N732,P2 (Loser),20.40679385833443,35.92%,2.04,-20.41,1274.65
2025-07-27,S0N0 vs F0FV,P1 (Winner),4.737497715676559,30.22%,3.92,14.51,1289.16
2025-07-27,S0GD vs B0PG,P1 (Winner),13.581227539379896,48.74%,2.76,25.16,1314.31
2025-07-27,V832 vs MO44,P2 (Loser),9.214921979154196,61.46%,3.41,-9.21,1305.1
2025-07-27,WB08 vs AE14,P1 (Winner),13.93783462876403,52.16%,2.47,21.65,1326.75
2025-07-27,A0K3 vs R0EB,P1 (Winner),8.967369730822124,24.40%,7.5,62.27,1389.02
2025-07-27,BF23 vs PD07,P2 (Loser),27.780487615425802,28.13%,5.78,-27.78,1361.24
2025-07-27,D994 vs S0RE,P2 (Loser),19.763435222719906,44.33%,2.58,-19.76,1341.48
2025-07-27,FA43 vs F0BY,P1 (Winner),15.508202629252473,41.43%,4.0,49.63,1391.11
2025-07-27,M0GZ vs M0HU,P1 (Winner),17.8191902655989,74.13%,1.44,9.5,1400.61
2025-07-27,N0AM vs BU13,P2 (Loser),8.814988444635393,36.06%,1.65,-8.81,1391.8
2025-07-27,O522 vs O513,P2 (Loser),5.949353837997434,58.12%,2.65,-5.95,1385.85
2025-07-27,SX50 vs BV16,P1 (Winner),14.318711275960528,73.55%,1.4,7.16,1393.01
2025-07-27,T0HA vs S0ZE,P1 (Winner),11.483484538580829,69.67%,1.5,6.55,1399.55
2025-07-27,W09E vs BM95,P2 (Loser),11.501229488208034,42.00%,1.95,-11.5,1388.05
2025-07-27,FB98 vs CF59,P2 (Loser),7.961005586767334,82.01%,13.33,-7.96,1380.09
2025-07-27,RE44 vs G09O,P2 (Loser),10.913736426898426,74.06%,8.12,-10.91,1369.18
2025-07-27,TD51 vs WB08,P2 (Loser),4.944625574208324,65.16%,3.28,-4.94,1364.23
2025-07-27,C0E9 vs GK06,P2 (Loser),9.233616227778347,67.98%,4.56,-9.23,1355.0
2025-07-27,SU87 vs Y09V,P1 (Winner),8.150161070529968,58.48%,1.85,7.28,1362.28
2025-07-27,M0EJ vs D994,P1 (Winner),14.99965498284204,79.26%,1.33,5.44,1367.72
2025-07-27,KE29 vs FA43,P2 (Loser),6.894651967590508,77.98%,7.38,-6.89,1360.83
2025-07-27,C0AU vs MU94,P1 (Winner),21.175648138071434,66.27%,1.91,20.32,1381.15
2025-07-27,P09Z vs A0K3,P2 (Loser),9.575394960010398,78.71%,11.35,-9.58,1371.57
2025-07-27,M0QI vs BS86,P2 (Loser),8.421145063183047,69.91%,4.79,-8.42,1363.15
2025-07-27,BT72 vs BF23,P2 (Loser),13.594535996316543,67.37%,6.16,-13.59,1349.56
2025-07-27,RE44 vs SU87,P2 (Loser),8.845972627008836,59.40%,3.09,-8.85,1340.71
2025-07-27,C0E9 vs M0CI,P1 (Winner),22.636258072445003,65.27%,2.05,24.95,1365.66
2025-07-27,M0QI vs M0EJ,P2 (Loser),9.084736555865534,32.80%,1.57,-9.08,1356.58
2025-07-27,RH16 vs BT72,P1 (Winner),13.336442568057285,71.01%,1.53,7.53,1364.11
2025-07-27,KE29 vs N0AM,P1 (Winner),18.80345243811568,81.40%,1.31,6.5,1370.61
2025-07-27,C0AU vs EA24,P2 (Loser),8.50465672269585,55.91%,2.7,-8.5,1362.1
2025-07-27,T0HA vs O522,P2 (Loser),17.82658960900666,41.47%,2.23,-17.83,1344.27
2025-07-27,FB98 vs L0BV,P2 (Loser),9.900704292956062,61.95%,3.56,-9.9,1334.37
2025-07-27,Z355 vs C0AU,P1 (Winner),16.810830369141947,81.30%,1.3,5.6,1339.98
2025-07-27,P09Z vs R0DG,P2 (Loser),11.19657171884365,28.40%,1.48,-11.2,1328.78
2025-07-27,FB98 vs RE44,P1 (Winner),12.49239685245687,72.31%,1.48,6.46,1335.25
2025-07-27,S0S1 vs KE29,P2 (Loser),11.634995385849178,51.76%,2.62,-11.63,1323.61
2025-08-07,L0IL vs K0A3,P1 (Winner),7.007020963140108,47.69%,2.34,9.88,1333.49
2025-08-07,N0BG vs T0A1,P1 (Winner),12.80273465996556,52.37%,2.37,18.39,1351.88
2025-08-18,V812 vs W09E,P1 (Winner),22.63609530266529,63.69%,2.14,27.21,1379.09
2025-08-18,MQ75 vs J551,P1 (Winner),10.166191882836825,57.59%,1.93,10.06,1389.15
2025-08-18,KI82 vs O513,P2 (Loser),16.2823437454694,30.43%,1.61,-16.28,1372.87
2025-08-18,Y09V vs T0AP,P1 (Winner),19.179626995360692,82.09%,1.29,6.34,1379.21
2025-08-18,F724 vs G09O,P1 (Winner),11.411029099797709,72.50%,1.45,5.61,1384.82
2025-08-18,N0BS vs S0DE,P1 (Winner),27.69647408809516,85.28%,1.44,13.29,1398.12
2025-08-18,D0D4 vs V832,P1 (Winner),6.742001287709779,37.63%,3.12,15.03,1413.14
2025-08-18,MU94 vs B0GG,P2 (Loser),11.884586110438638,47.77%,2.28,-11.88,1401.26
2025-08-18,K0AH vs KI82,P1 (Winner),28.025169145955733,83.53%,1.45,13.78,1415.03
2025-08-18,BD06 vs O483,P1 (Winner),16.116526493158474,70.36%,1.57,10.04,1425.07
2025-08-18,M0GZ vs MO44,P1 (Winner),16.264609023197128,72.20%,1.52,9.16,1434.23
2025-08-18,F724 vs GJ37,P2 (Loser),13.995195047063335,35.73%,1.74,-14.0,1420.24
2025-08-18,N0BS vs GC88,P2 (Loser),10.587328550856808,36.10%,1.68,-10.59,1409.65
2025-08-18,KI95 vs K0AZ,P1 (Winner),9.13409440563368,61.81%,1.72,7.14,1416.79
2025-08-18,K0AZ vs M0JZ,P2 (Loser),13.013188317492443,48.41%,2.39,-13.01,1403.78
2025-08-18,M0JF vs F0BY,P1 (Winner),17.298965473325037,73.77%,1.49,9.24,1413.01
2025-08-18,B0NO vs CG80,P2 (Loser),18.003841038017125,30.66%,1.65,-18.0,1395.01
2025-08-18,B0NN vs C0JP,P2 (Loser),6.897687558695297,64.47%,3.42,-6.9,1388.11
2025-08-18,Y09V vs TE51,P2 (Loser),15.639383625339285,27.59%,1.51,-15.64,1372.47
2025-08-18,SU87 vs D0D4,P1 (Winner),18.706020954272923,85.62%,1.21,4.61,1377.08
2025-08-18,D0F6 vs B0NN,P1 (Winner),27.54167382773073,79.27%,1.63,18.78,1395.87
2025-08-18,F724 vs V812,P2 (Loser),13.891448982916142,43.41%,2.13,-13.89,1381.98
2025-08-18,V812 vs M0GZ,P1 (Winner),9.935562671848615,49.91%,2.34,14.01,1395.98
2025-08-18,F724 vs K0AH,P2 (Loser),19.081213858423602,26.41%,1.53,-19.08,1376.9
2025-08-18,V812 vs Y09V,P1 (Winner),15.494677320820294,60.25%,1.99,16.31,1393.21
2025-08-18,M0GZ vs M0JF,P1 (Winner),12.715895304661126,45.38%,2.94,25.61,1418.82
2025-08-18,K0AH vs KI95,P1 (Winner),28.376414304873865,77.48%,1.84,25.1,1443.92
2025-08-18,V812 vs B0BI,P2 (Loser),6.775955489897165,61.16%,2.99,-6.78,1437.15
2025-08-18,Y09V vs N0BS,P2 (Loser),7.492910535035937,50.92%,2.24,-7.49,1429.65
2025-08-18,MU94 vs SU87,P2 (Loser),23.352011396130134,38.84%,2.29,-23.35,1406.3
2025-08-18,F724 vs BD06,P2 (Loser),13.37242530339724,45.31%,2.21,-13.37,1392.93
2025-08-18,KI95 vs D0FJ,P2 (Loser),13.710593596955182,51.78%,2.74,-13.71,1379.22
2025-08-18,K0AH vs MQ75,P1 (Winner),27.584380631531783,74.16%,1.72,21.28,1400.49
2025-08-18,CD85 vs N732,P2 (Loser),8.073389652501046,51.22%,2.31,-8.07,1392.42
2025-08-24,N771 vs K0AH,P2 (Loser),27.84842974149732,20.71%,1.52,-27.85,1364.57
2025-08-24,MQ75 vs DA31,P2 (Loser),5.111780251431767,84.14%,10.76,-5.11,1359.46
2025-08-24,RH16 vs O513,P2 (Loser),5.476908882148132,71.49%,4.37,-5.48,1353.98
2025-08-24,R0FS vs MO44,P2 (Loser),13.608926245812782,47.74%,2.42,-13.61,1340.38
2025-08-24,F0BY vs BD06,P2 (Loser),23.012347410105075,27.72%,1.68,-23.01,1317.36
2025-08-24,L0BV vs EA24,P2 (Loser),4.464355175298111,70.96%,4.08,-4.46,1312.9
2025-08-24,K0EP vs N0AE,P1 (Winner),15.047345105684126,43.47%,3.66,41.41,1354.31
2025-08-24,D643 vs S0K7,P1 (Winner),27.08614445784971,95.77%,1.09,3.03,1357.34
2025-08-24,M0FH vs F0FV,P1 (Winner),20.161745500229717,67.19%,1.83,17.65,1374.99
2025-08-24,FB98 vs HG86,P2 (Loser),6.591134008407672,81.19%,9.59,-6.59,1368.4
2025-08-24,RC91 vs DH50,P1 (Winner),9.348745704880972,29.64%,5.24,41.17,1409.57
2025-08-24,BV16 vs M0NI,P2 (Loser),23.237648893934182,13.27%,1.21,-23.24,1386.33
2025-08-24,TD51 vs D0DT,P2 (Loser),5.8353579698649884,77.33%,6.24,-5.84,1380.49
2025-08-24,D0FJ vs S0JA,P1 (Winner),22.506623609600748,71.45%,1.69,16.54,1397.03
2025-08-24,ME82 vs TC61,P2 (Loser),10.900728889408132,52.47%,2.58,-10.9,1386.13
2025-08-24,SL28 vs R0DG,P1 (Winner),4.940639412401347,32.42%,3.58,13.2,1399.33
2025-08-24,S0S1 vs CD85,P2 (Loser),10.730096263833582,75.33%,8.72,-10.73,1388.6
2025-08-24,RE44 vs B0EJ,P2 (Loser),7.42528020096045,82.24%,12.34,-7.43,1381.17
2025-08-24,W0BH vs W09E,P1 (Winner),23.53536119525488,60.77%,2.41,34.59,1415.76
2025-08-24,MQ75 vs KE29,P1 (Winner),4.937678349380698,25.70%,4.84,19.59,1435.35
2025-08-24,R0FS vs C0AU,P2 (Loser),22.84266419414789,24.05%,1.51,-22.84,1412.51
2025-08-24,C0E9 vs B0CD,P2 (Loser),17.5888089382299,45.53%,2.48,-17.59,1394.92
2025-08-24,S0AG vs P09Z,P2 (Loser),4.008457573935231,89.89%,21.0,-4.01,1390.91
2025-08-24,MU94 vs D0F6,P2 (Loser),24.2864202052695,35.18%,2.13,-24.29,1366.62
2025-08-24,BK92 vs S0N0,P2 (Loser),4.96593480163313,74.16%,4.87,-4.97,1361.66
2025-08-24,L0BV vs C0JP,P1 (Winner),27.233136001766137,91.96%,1.13,4.22,1365.88
2025-08-24,SL28 vs TD51,P1 (Winner),5.936890360059138,35.45%,3.33,14.33,1380.2
2025-08-24,D643 vs N771,P1 (Winner),27.604081950345375,94.66%,1.1,3.42,1383.62
2025-08-24,FB98 vs K0EP,P2 (Loser),11.430563194790325,75.78%,10.63,-11.43,1372.19
2025-08-24,M0EJ vs C0E9,P2 (Loser),8.45594321089236,62.39%,3.38,-8.46,1363.73
2025-08-24,MU94 vs BU13,P2 (Loser),11.361761769569247,56.37%,3.01,-11.36,1352.37
2025-08-24,S0AG vs SU55,P2 (Loser),3.7413207929755132,90.09%,21.0,-3.74,1348.63
2025-08-24,RE44 vs W0BH,P2 (Loser),9.925176413827565,76.51%,9.51,-9.93,1338.7
2025-08-24,R0FS vs MQ75,P2 (Loser),26.774098206585897,25.13%,1.69,-26.77,1311.93
2025-08-24,DH58 vs AE14,P2 (Loser),3.9651920447149656,87.60%,14.48,-3.97,1307.97
2025-08-24,BK92 vs PL56,P2 (Loser),7.282927093618689,45.23%,1.99,-7.28,1300.68
2025-08-24,L0BV vs ME82,P1 (Winner),12.250566379809765,76.79%,1.37,4.91,1305.59
2025-08-24,D643 vs SL28,P1 (Winner),26.11180167220411,93.22%,1.17,5.5,1311.09
2025-08-24,M0EJ vs MU94,P2 (Loser),5.496589376223381,60.73%,2.89,-5.5,1305.6
2025-08-24,A0E2 vs L0BV,P2 (Loser),8.992454593188736,79.61%,12.75,-8.99,1296.61
2025-08-24,D643 vs FB98,P1 (Winner),23.329339077779753,76.79%,1.53,13.27,1309.87
2025-08-24,A0E2 vs D643,P2 (Loser),17.258782306553652,55.79%,4.03,-17.26,1292.62
2025-08-24,S0AG vs AG37,P2 (Loser),3.8422489428570903,87.95%,15.13,-3.84,1288.77
2025-08-24,A0E2 vs S0AG,P1 (Winner),8.620246609607426,53.27%,2.12,10.1,1298.87
2025-08-24,P09Z vs RH24,P2 (Loser),21.223894199501295,61.59%,11.4,-21.22,1277.65
2025-08-24,M0HU vs G09O,P2 (Loser),11.852025698627944,49.78%,2.5,-11.85,1265.79
2025-08-24,GB88 vs HB64,P1 (Winner),25.27192774030286,61.62%,2.69,44.72,1310.52
2025-08-24,SU55 vs F724,P1 (Winner),7.495034464262103,56.06%,1.93,7.38,1317.9
2025-08-24,RE44 vs P0HW,P1 (Winner),26.357989215886743,87.81%,1.3,8.81,1326.71
2025-08-24,KE29 vs B0NN,P1 (Winner),26.534160866172876,91.22%,1.27,8.06,1334.77
2025-08-24,B0EJ vs D994,P1 (Winner),6.3577911707430275,51.98%,2.07,7.19,1341.96
2025-08-24,TD51 vs N732,P2 (Loser),13.083209921626663,70.56%,7.88,-13.08,1328.88
2025-08-24,B0GG vs S0RE,P2 (Loser),22.14573030381655,38.84%,2.33,-22.15,1306.73
2025-08-24,F0FV vs KI95,P2 (Loser),8.33444292424119,50.10%,2.28,-8.33,1298.4
2025-08-24,C0JP vs GE33,P2 (Loser),6.903316636845287,49.45%,2.18,-6.9,1291.49
2025-08-24,W0BH vs K0AZ,P1 (Winner),15.698396529687088,56.53%,2.28,21.18,1312.67
2025-08-24,D643 vs T0HA,P1 (Winner),26.253473192477355,91.11%,1.15,4.87,1317.54
2025-08-24,TC61 vs MW02,P1 (Winner),12.174444364038768,41.50%,3.43,30.93,1348.48
2025-08-24,EA24 vs U182,P2 (Loser),7.585268981289154,62.30%,3.25,-7.59,1340.89
2025-08-24,CD85 vs L0CX,P1 (Winner),20.00487861313133,74.03%,1.54,11.76,1352.65
2025-08-24,K0EP vs Q02L,P1 (Winner),7.831464078029923,49.44%,2.27,10.46,1363.11
2025-08-24,S0K7 vs P09O,P2 (Loser),23.571759785006748,44.68%,3.06,-23.57,1339.53
2025-08-24,BV16 vs M0CI,P1 (Winner),7.501588313021606,33.02%,3.96,23.03,1362.56
2025-08-24,M0FH vs N0BG,P1 (Winner),24.85648492534549,79.31%,1.44,12.01,1374.57
2025-08-24,C0DF vs M0QI,P1 (Winner),11.589181368031126,39.34%,3.59,31.28,1405.86
2025-08-24,SX50 vs MC65,P2 (Loser),7.836206606550672,43.51%,1.9,-7.84,1398.02
2025-08-24,DH58 vs O483,P2 (Loser),8.063392512000501,82.51%,14.54,-8.06,1389.96
2025-08-24,C0AU vs A0FC,P1 (Winner),12.008105775833169,63.26%,1.75,9.6,1399.55
2025-08-24,S0S1 vs B0ID,P2 (Loser),6.01396324474447,86.18%,17.0,-6.01,1393.54
2025-08-24,D0FJ vs H0BH,P1 (Winner),13.260962057687026,66.85%,1.65,9.19,1402.73
2025-08-24,RC91 vs CF59,P2 (Loser),9.069585925570303,56.48%,2.77,-9.07,1393.66
2025-08-24,S0JA vs D0D4,P2 (Loser),27.87323046496219,37.56%,2.75,-27.87,1365.79
2025-08-24,GC88 vs N0BS,P1 (Winner),11.589378448084936,56.36%,2.05,12.84,1378.63
2025-08-24,N0AE vs D0C1,P2 (Loser),10.608986679721031,63.25%,3.85,-10.61,1368.02
2025-08-24,BM95 vs MM58,P1 (Winner),5.231409892243656,27.23%,4.57,19.44,1387.46
2025-08-24,D0DT vs B0NO,P2 (Loser),13.699660518805297,37.56%,1.83,-13.7,1373.76
2025-08-24,HG86 vs B0BI,P2 (Loser),17.546872418509132,46.78%,2.62,-17.55,1356.21
2025-09-17,M0GZ vs M0JZ,P1 (Winner),8.683025450228852,65.17%,1.61,5.78,1361.99
2025-09-17,TE30 vs TC61,P2 (Loser),14.343399417405188,41.50%,2.04,-14.34,1347.65
2025-09-17,MM58 vs B0NN,P1 (Winner),18.59753211492885,77.20%,1.42,8.55,1356.19
2025-09-17,WB32 vs MM58,P1 (Winner),8.713523150412914,36.17%,3.64,23.85,1380.04
2025-09-17,BK92 vs S0GD,P1 (Winner),14.333439941949695,78.80%,1.33,5.24,1385.28
2025-09-17,BK92 vs R0EB,P2 (Loser),7.862946684922896,67.75%,4.15,-7.86,1377.41
2025-09-17,T0HA vs Z0A1,P1 (Winner),16.475434658175445,69.49%,1.62,11.03,1388.44
2025-09-17,WB32 vs K0AH,P2 (Loser),16.41917069356403,29.75%,1.59,-16.42,1372.02
2025-09-17,EA24 vs H0BH,P1 (Winner),14.274673306199889,70.23%,1.56,8.6,1380.62
2025-09-17,R0EB vs RE44,P2 (Loser),17.003238247931506,18.06%,1.27,-17.0,1363.62
2025-09-17,GC88 vs Q02L,P1 (Winner),15.7986235177203,63.37%,1.85,14.4,1378.02
2025-09-17,O483 vs HB64,P1 (Winner),20.913873090126287,65.27%,1.93,20.81,1398.82
2025-09-17,V832 vs GB88,P2 (Loser),19.418203716504888,39.89%,2.17,-19.42,1379.4
2025-09-17,C0H0 vs A0FC,P2 (Loser),9.635874896602884,43.01%,1.94,-9.64,1369.77
2025-09-17,K0AH vs W09E,P1 (Winner),27.020043298692,77.94%,1.53,15.48,1385.25
2025-09-17,H0BH vs U182,P2 (Loser),22.220672348238853,44.33%,2.8,-22.22,1363.03
2025-09-17,Z371 vs Y09V,P1 (Winner),14.057727483386005,44.84%,3.19,32.03,1395.06
2025-09-17,Z0A1 vs SX90,P2 (Loser),27.901242811661287,40.33%,5.01,-27.9,1367.16
2025-09-17,B0NN vs C977,P2 (Loser),27.343217955428063,23.71%,2.61,-27.34,1339.82
2025-09-17,S0GD vs BK40,P2 (Loser),12.43450360554658,23.42%,1.36,-12.43,1327.38
2025-09-17,EA24 vs D923,P1 (Winner),20.209821575529087,77.80%,1.43,9.48,1336.86
2025-09-17,WB32 vs ME82,P2 (Loser),18.164248867796736,38.65%,2.07,-18.16,1318.69
2025-09-17,M0EJ vs S0H2,P2 (Loser),5.688183998868251,75.07%,5.48,-5.69,1313.01
2025-09-17,S0H2 vs DA81,P1 (Winner),26.26012335771466,71.92%,1.85,23.58,1336.59
2025-09-17,M0EJ vs BG23,P1 (Winner),26.73178576753769,89.17%,1.31,9.05,1345.64
2025-09-17,N0AE vs GC88,P2 (Loser),12.543684365965886,54.73%,2.98,-12.54,1333.09
2025-09-17,TE30 vs O483,P2 (Loser),6.892965639482711,56.86%,2.67,-6.89,1326.2
2025-09-17,S0H2 vs M0GZ,P1 (Winner),16.8952218242459,51.78%,2.75,30.97,1357.18
2025-09-17,M0EJ vs P0HW,P1 (Winner),27.143519114707782,87.12%,1.4,11.99,1369.16
2025-09-17,DA81 vs GJ37,P2 (Loser),12.201082261542501,29.67%,1.52,-12.2,1356.96
2025-09-17,N0AE vs S0RE,P2 (Loser),6.420474535242664,52.32%,2.3,-6.42,1350.54
